Time,RPM
16000,2513.0
16050,2709.0
16100,2619.0
16150,2330.0
16200,2030.0
16250,1855.0
16300,2239.0
16350,2397.0
16400,2839.0
16450,2816.0
16500,2656.0
16550,2384.0
16600,2072.0
16650,1897.0
16700,1750.0
16750,2259.0
16800,2518.0
16850,2630.0
16900,2554.0
16950,2262.0
17000,1948.0
17050,1777.0
17100,2155.0
17150,2461.0
17200,2695.0
17250,2637.0
17300,2351.0
17350,2025.0
17400,1902.0
17450,2400.0
17500,2604.0
17550,2737.0
17600,2480.0
17650,2178.0
17700,2024.0
17750,1889.0
17800,2378.0
17850,2639.0
17900,2679.0
17950,2429.0
18000,2143.0
18050,1830.0
18100,1905.0
18150,2420.0
18200,2762.0
18250,2649.0
18300,2377.0
18350,2064.0
18400,1896.0
18450,1788.0
18500,2357.0
18550,2639.0
18600,2715.0
18650,2479.0
18700,2170.0
18750,2008.0
18800,1882.0
18850,2452.0
18900,2611.0
18950,2511.0
19000,2205.0
19050,1866.0
19100,1674.0
19150,2013.0
19200,2367.0
19250,2635.0
19300,2743.0
19350,2536.0
19400,2264.0
19450,1975.0
19500,1794.0
19550,2221.0
19600,2405.0
19650,2805.0
19700,2826.0
19750,2599.0
19800,2328.0
19850,2014.0
19900,1839.0
19950,2270.0
20000,2454.0
20050,2785.0
20100,2599.0
20150,2349.0
20200,2056.0
20250,1728.0
20300,1799.0
20350,2348.0
20400,2684.0
20450,2540.0
20500,2319.0
20550,2187.0
20600,1884.0
20650,2231.0
20700,2441.0
20750,2804.0
20800,2854.0
20850,2538.0
20900,2400.0
20950,2125.0
21000,1814.0
21050,1873.0
21100,2425.0
21150,2706.0
21200,2646.0
21250,2368.0
21300,2064.0
21350,1890.0
21400,1765.0
21450,2106.0
21500,2677.0
21550,2720.0
21600,2727.0
21650,2474.0
21700,2198.0
21750,1902.0
21800,1910.0
21850,2451.0
21900,2744.0
21950,2463.0
22000,2307.0
22050,1970.0
22100,1831.0
22150,2196.0
22200,2622.0
22250,2771.0
22300,2714.0
22350,2456.0
22400,2179.0
22450,1878.0
22500,1916.0
22550,2483.0
22600,2674.0
22650,2411.0
22700,2256.0
22750,1932.0
22800,1764.0
22850,2159.0
22900,2354.0
22950,2658.0
23000,2612.0
23050,2386.0
23100,2075.0
23150,1918.0
23200,1812.0
23250,2145.0
23300,2636.0
23350,2658.0
23400,2408.0
23450,2122.0
23500,1966.0
23550,1847.0
23600,2320.0
23650,2550.0
23700,2680.0
23750,2682.0
23800,2453.0
23850,2157.0
23900,1823.0
23950,1871.0
24000,2388.0
24050,2643.0
24100,2922.0
24150,2727.0
24200,2481.0
24250,2206.0
24300,1914.0
24350,1765.0
24400,2175.0
24450,2459.0
24500,2676.0
24550,2517.0
24600,2241.0
24650,1944.0
24700,1777.0
24750,2198.0
24800,2464.0
24850,2783.0
24900,2634.0
24950,2388.0
25000,2129.0
25050,1825.0
25100,1887.0
25150,2354.0
25200,2821.0
25250,2909.0
25300,2767.0
25350,2501.0
25400,2200.0
25450,1890.0
25500,1703.0
25550,2085.0
25600,2389.0
25650,2664.0
25700,2737.0
25750,2515.0
25800,2268.0
25850,1982.0
25900,1807.0
25950,2222.0
26000,2400.0
26050,2791.0
26100,2795.0
26150,2559.0
26200,2271.0
26250,1968.0
26300,1796.0
26350,2242.0
26400,2441.0
26450,2726.0
26500,2680.0
26550,2427.0
26600,2134.0
26650,1978.0
26700,1872.0
26750,2424.0
26800,2681.0
26850,2848.0
26900,2631.0
26950,2349.0
27000,2031.0
27050,1895.0
27100,2195.0
27150,2635.0
27200,2759.0
27250,2495.0
27300,2187.0
27350,2031.0
27400,1911.0
27450,2457.0
27500,2551.0
27550,2501.0
27600,2221.0
27650,1897.0
27700,1707.0
27750,2075.0
27800,2367.0
27850,2603.0
27900,2700.0
27950,2443.0
28000,2150.0
28050,1819.0
28100,1892.0
28150,2366.0
28200,2634.0
28250,2667.0
28300,2432.0
28350,2166.0
28400,1884.0
28450,2259.0
28500,2642.0
28550,2601.0
28600,2369.0
28650,2124.0
28700,1966.0
28750,1849.0
28800,2358.0
28850,2559.0
28900,2787.0
28950,2683.0
29000,2440.0
29050,2182.0
29100,1870.0
29150,1913.0
29200,2466.0
29250,2774.0
29300,2605.0
29350,2351.0
29400,2076.0
29450,1916.0
29500,1809.0
29550,2350.0
29600,2640.0
29650,2872.0
29700,2751.0
29750,2515.0
29800,2230.0
29850,2103.0
29900,1785.0
29950,1833.0
30000,2484.0
30050,2735.0
30100,2592.0
30150,2345.0
30200,2026.0
30250,1847.0
30300,2232.0
30350,2482.0
30400,2701.0
30450,2568.0
30500,2296.0
30550,1986.0
30600,1827.0
30650,2243.0
30700,2466.0
30750,2823.0
30800,2553.0
30850,2242.0
30900,2081.0
30950,1726.0
31000,2101.0
31050,2413.0
31100,2731.0
31150,2807.0
31200,2573.0
31250,2296.0
31300,2025.0
31350,1881.0
31400,2299.0
31450,2509.0
31500,2803.0
31550,2558.0
31600,2269.0
31650,1988.0
31700,1831.0
31750,2290.0
31800,2436.0
31850,2875.0
31900,2892.0
31950,2667.0
32000,2396.0
32050,2099.0
32100,1939.0
32150,1824.0
32200,2390.0
32250,2600.0
32300,2736.0
32350,2502.0
32400,2218.0
32450,1889.0
32500,1705.0
32550,2084.0
32600,2459.0
32650,2709.0
32700,2515.0
32750,2231.0
32800,1950.0
32850,1782.0
32900,2217.0
32950,2421.0
33000,2767.0
33050,2800.0
33100,2583.0
33150,2310.0
33200,2015.0
33250,1855.0
33300,2299.0
33350,2480.0
33400,2830.0
33450,2581.0
33500,2312.0
33550,2175.0
33600,1864.0
33650,2262.0
33700,2415.0
33750,2847.0
33800,2916.0
33850,2605.0
33900,2324.0
33950,2176.0
34000,1862.0
34050,2288.0
34100,2431.0
34150,2841.0
34200,2927.0
34250,2689.0
34300,2417.0
34350,2115.0
34400,1953.0
34450,1819.0
34500,2374.0
34550,2579.0
34600,2799.0
34650,2526.0
34700,2217.0
34750,1877.0
34800,1687.0
34850,2076.0
34900,2421.0
34950,2657.0
35000,2849.0
35050,2604.0
35100,2329.0
35150,2009.0
35200,1831.0
35250,2263.0
35300,2410.0
35350,2844.0
35400,2821.0
35450,2596.0
35500,2324.0
35550,2021.0
35600,1855.0
35650,2298.0
35700,2512.0
35750,2770.0
35800,2592.0
35850,2317.0
35900,2023.0
35950,1857.0
36000,2232.0
36050,2391.0
36100,2814.0
36150,2778.0
36200,2545.0
36250,2266.0
36300,2124.0
36350,1800.0
36400,2215.0
36450,2519.0
END
Time,TPS
0,0.0
50,0.0
100,0.0
150,0.0
200,0.0
250,0.0
300,0.0
350,0.0
400,0.0
450,0.0
500,0.0
550,0.0
600,0.0
650,0.0
700,0.0
750,0.0
800,0.0
850,0.0
900,0.0
950,0.0
1000,0.0
1050,0.0
1100,0.0
1150,0.0
1200,0.0
1250,0.0
1300,0.0
1350,0.0
1400,0.0
1450,0.0
1500,0.0
1550,0.0
1600,0.0
1650,0.0
1700,0.0
1750,0.0
1800,0.0
1850,0.0
1900,0.0
1950,0.0
2000,0.0
2050,0.0
2100,0.0
2150,0.0
2200,0.0
2250,0.0
2300,0.0
2350,0.0
2400,0.0
2450,0.0
2500,0.0
2550,0.0
2600,0.0
2650,0.0
2700,0.0
2750,0.0
2800,0.0
2850,0.0
2900,0.0
2950,0.0
3000,0.0
3050,0.0
3100,0.0
3150,0.0
3200,0.0
3250,0.0
3300,0.0
3350,0.0
3400,0.0
3450,0.0
3500,0.0
3550,0.0
3600,0.0
3650,0.0
3700,0.0
3750,0.0
3800,0.0
3850,0.0
3900,0.0
3950,0.0
4000,0.0
4050,0.0
4100,0.0
4150,0.0
4200,0.0
4250,0.0
4300,0.0
4350,0.0
4400,0.0
4450,0.0
4500,0.0
4550,0.0
4600,0.0
4650,0.0
4700,0.0
4750,0.0
4800,0.0
4850,0.0
4900,0.0
4950,0.0
5000,0.0
5050,0.0
5100,0.0
5150,0.0
5200,0.0
5250,0.0
5300,0.0
5350,0.0
5400,0.0
5450,0.0
5500,0.0
5550,0.0
5600,0.0
5650,0.0
5700,0.0
5750,0.0
5800,0.0
5850,0.0
5900,0.0
5950,0.0
6000,0.0
6050,0.0
6100,0.0
6150,0.0
6200,0.0
6250,0.0
6300,0.0
6350,0.0
6400,0.0
6450,0.0
6500,0.0
6550,0.0
6600,0.0
6650,0.0
6700,0.0
6750,0.0
6800,0.0
6850,0.0
6900,0.0
6950,0.0
7000,0.0
7050,0.0
7100,0.0
7150,0.0
7200,0.0
7250,0.0
7300,0.0
7350,0.0
7400,0.0
7450,0.0
7500,0.0
7550,0.0
7600,0.0
7650,0.0
7700,0.0
7750,0.0
7800,0.0
7850,0.0
7900,0.0
7950,0.0
8000,0.0
8050,0.0
8100,0.0
8150,0.0
8200,0.0
8250,0.0
8300,0.0
8350,0.0
8400,0.0
8450,0.0
8500,0.0
8550,0.0
8600,0.0
8650,0.0
8700,0.0
8750,0.0
8800,0.0
8850,0.0
8900,0.0
8950,0.0
9000,0.0
9050,0.0
9100,0.0
9150,0.0
9200,0.0
9250,0.0
9300,0.0
9350,0.0
9400,0.0
9450,0.0
9500,0.0
9550,0.0
9600,0.0
9650,0.0
9700,0.0
9750,0.0
9800,0.0
9850,0.0
9900,0.0
9950,0.0
10000,0.0
10050,0.0
10100,0.0
10150,0.0
10200,0.0
10250,0.0
10300,0.0
10350,0.0
10400,0.0
10450,0.0
10500,0.0
10550,0.0
10600,0.0
10650,0.0
10700,0.0
10750,0.0
10800,0.0
10850,0.0
10900,0.0
10950,0.0
11000,0.0
11050,0.0
11100,0.0
11150,0.0
11200,0.0
11250,0.0
11300,0.0
11350,0.0
11400,0.0
11450,0.0
11500,0.0
11550,0.0
11600,0.0
11650,0.0
11700,0.0
11750,0.0
11800,0.0
11850,0.0
11900,0.0
11950,0.0
12000,0.0
12050,0.0
12100,0.0
12150,0.0
12200,0.0
12250,0.0
12300,0.0
12350,0.0
12400,0.0
12450,0.0
12500,0.0
12550,0.0
12600,0.0
12650,0.0
12700,0.0
12750,0.0
12800,0.0
12850,0.0
12900,0.0
12950,0.0
13000,0.0
13050,0.0
13100,0.0
13150,0.0
13200,0.0
13250,0.0
13300,0.0
13350,0.0
13400,0.0
13450,0.0
13500,0.0
13550,0.0
13600,0.0
13650,0.0
13700,0.0
13750,0.0
13800,0.0
13850,0.0
13900,0.0
13950,0.0
14000,0.0
14050,0.0
14100,0.0
14150,0.0
14200,0.0
14250,0.0
14300,0.0
14350,0.0
14400,0.0
14450,0.0
14500,0.0
14550,0.0
14600,0.0
14650,0.0
14700,0.0
14750,0.0
14800,0.0
14850,0.0
14900,0.0
14950,0.0
15000,0.0
15050,0.0
15100,0.0
15150,0.0
15200,0.0
15250,0.0
15300,0.0
15350,0.0
15400,0.0
15450,0.0
15500,0.0
15550,0.0
15600,0.0
15650,0.0
15700,0.0
15750,0.0
15800,0.0
15850,0.0
15900,0.0
15950,0.0
16000,0.0
16050,0.0
16100,0.0
16150,0.0
16200,0.0
16250,0.0
16300,0.0
16350,0.0
16400,0.0
16450,0.0
16500,0.0
16550,0.0
16600,0.0
16650,0.0
16700,0.0
16750,0.0
16800,0.0
16850,0.0
16900,0.0
16950,0.0
17000,0.0
17050,0.0
17100,0.0
17150,0.0
17200,0.0
17250,0.0
17300,0.0
17350,0.0
17400,0.0
17450,0.0
17500,0.0
17550,0.0
17600,0.0
17650,0.0
17700,0.0
17750,0.0
17800,0.0
17850,0.0
17900,0.0
17950,0.0
18000,0.0
18050,0.0
18100,0.0
18150,0.0
18200,0.0
18250,0.0
18300,0.0
18350,0.0
18400,0.0
18450,0.0
18500,0.0
18550,0.0
18600,0.0
18650,0.0
18700,0.0
18750,0.0
18800,0.0
18850,0.0
18900,0.0
18950,0.0
19000,0.0
19050,0.0
19100,0.0
19150,0.0
19200,0.0
19250,0.0
19300,0.0
19350,0.0
19400,0.0
19450,0.0
19500,0.0
19550,0.0
19600,0.0
19650,0.0
19700,0.0
19750,0.0
19800,0.0
19850,0.0
19900,0.0
19950,0.0
20000,0.0
20050,0.0
20100,0.0
20150,0.0
20200,0.0
20250,0.0
20300,0.0
20350,0.0
20400,0.0
20450,0.0
20500,0.0
20550,0.0
20600,0.0
20650,0.0
20700,0.0
20750,0.0
20800,0.0
20850,0.0
20900,0.0
20950,0.0
21000,0.0
21050,0.0
21100,0.0
21150,0.0
21200,0.0
21250,0.0
21300,0.0
21350,0.0
21400,0.0
21450,0.0
21500,0.0
21550,0.0
21600,0.0
21650,0.0
21700,0.0
21750,0.0
21800,0.0
21850,0.0
21900,0.0
21950,0.0
22000,0.0
22050,0.0
22100,0.0
22150,0.0
22200,0.0
22250,0.0
22300,0.0
22350,0.0
22400,0.0
22450,0.0
22500,0.0
22550,0.0
22600,0.0
22650,0.0
22700,0.0
22750,0.0
22800,0.0
22850,0.0
22900,0.0
22950,0.0
23000,0.0
23050,0.0
23100,0.0
23150,0.0
23200,0.0
23250,0.0
23300,0.0
23350,0.0
23400,0.0
23450,0.0
23500,0.0
23550,0.0
23600,0.0
23650,0.0
23700,0.0
23750,0.0
23800,0.0
23850,0.0
23900,0.0
23950,0.0
24000,0.0
24050,0.0
24100,0.0
24150,0.0
24200,0.0
24250,0.0
24300,0.0
24350,0.0
24400,0.0
24450,0.0
24500,0.0
24550,0.0
24600,0.0
24650,0.0
24700,0.0
24750,0.0
24800,0.0
24850,0.0
24900,0.0
24950,0.0
25000,0.0
25050,0.0
25100,0.0
25150,0.0
25200,0.0
25250,0.0
25300,0.0
25350,0.0
25400,0.0
25450,0.0
25500,0.0
25550,0.0
25600,0.0
25650,0.0
25700,0.0
25750,0.0
25800,0.0
25850,0.0
25900,0.0
25950,0.0
26000,0.0
26050,0.0
26100,0.0
26150,0.0
26200,0.0
26250,0.0
26300,0.0
26350,0.0
26400,0.0
26450,0.0
26500,0.0
26550,0.0
26600,0.0
26650,0.0
26700,0.0
26750,0.0
26800,0.0
26850,0.0
26900,0.0
26950,0.0
27000,0.0
27050,0.0
27100,0.0
27150,0.0
27200,0.0
27250,0.0
27300,0.0
27350,0.0
27400,0.0
27450,0.0
27500,0.0
27550,0.0
27600,0.0
27650,0.0
27700,0.0
27750,0.0
27800,0.0
27850,0.0
27900,0.0
27950,0.0
28000,0.0
28050,0.0
28100,0.0
28150,0.0
28200,0.0
28250,0.0
28300,0.0
28350,0.0
28400,0.0
28450,0.0
28500,0.0
28550,0.0
28600,0.0
28650,0.0
28700,0.0
28750,0.0
28800,0.0
28850,0.0
28900,0.0
28950,0.0
29000,0.0
29050,0.0
29100,0.0
29150,0.0
29200,0.0
29250,0.0
29300,0.0
29350,0.0
29400,0.0
29450,0.0
29500,0.0
29550,0.0
29600,0.0
29650,0.0
29700,0.0
29750,0.0
29800,0.0
29850,0.0
29900,0.0
29950,0.0
30000,0.0
30050,0.0
30100,0.0
30150,0.0
30200,0.0
30250,0.0
30300,0.0
30350,0.0
30400,0.0
30450,0.0
30500,0.0
30550,0.0
30600,0.0
30650,0.0
30700,0.0
30750,0.0
30800,0.0
30850,0.0
30900,0.0
30950,0.0
31000,0.0
31050,0.0
31100,0.0
31150,0.0
31200,0.0
31250,0.0
31300,0.0
31350,0.0
31400,0.0
31450,0.0
31500,0.0
31550,0.0
31600,0.0
31650,0.0
31700,0.0
31750,0.0
31800,0.0
31850,0.0
31900,0.0
31950,0.0
32000,0.0
32050,0.0
32100,0.0
32150,0.0
32200,0.0
32250,0.0
32300,0.0
32350,0.0
32400,0.0
32450,0.0
32500,0.0
32550,0.0
32600,0.0
32650,0.0
32700,0.0
32750,0.0
32800,0.0
32850,0.0
32900,0.0
32950,0.0
33000,0.0
33050,0.0
33100,0.0
33150,0.0
33200,0.0
33250,0.0
33300,0.0
33350,0.0
33400,0.0
33450,0.0
33500,0.0
33550,0.0
33600,0.0
33650,0.0
33700,0.0
33750,0.0
33800,0.0
33850,0.0
33900,0.0
33950,0.0
34000,0.0
34050,0.0
34100,0.0
34150,0.0
34200,0.0
34250,0.0
34300,0.0
34350,0.0
34400,0.0
34450,0.0
34500,0.0
34550,0.0
34600,0.0
34650,0.0
34700,0.0
34750,0.0
34800,0.0
34850,0.0
34900,0.0
34950,0.0
35000,0.0
35050,0.0
35100,0.0
35150,0.0
35200,0.0
35250,0.0
35300,0.0
35350,0.0
35400,0.0
35450,0.0
35500,0.0
35550,0.0
35600,0.0
35650,0.0
35700,0.0
35750,0.0
35800,0.0
35850,0.0
35900,0.0
35950,0.0
36000,0.0
36050,0.0
36100,0.0
36150,0.0
36200,0.0
36250,0.0
36300,0.0
36350,0.0
36400,0.0
36450,0.0
END
Time,FuelOpenTime
0,3.2800000000000002
50,3.2800000000000002
100,3.2800000000000002
150,3.2800000000000002
200,3.29
250,3.29
300,3.29
350,3.2800000000000002
400,3.2800000000000002
450,3.2800000000000002
500,3.2800000000000002
550,3.2800000000000002
600,3.2800000000000002
650,3.29
700,3.2800000000000002
750,3.2800000000000002
800,3.2800000000000002
850,3.2800000000000002
900,3.2800000000000002
950,3.2800000000000002
1000,3.2800000000000002
1050,3.2800000000000002
1100,3.2800000000000002
1150,3.2800000000000002
1200,3.2800000000000002
1250,3.2800000000000002
1300,3.29
1350,3.29
1400,3.29
1450,3.2800000000000002
1500,3.2800000000000002
1550,3.2800000000000002
1600,3.2800000000000002
1650,3.2800000000000002
1700,3.29
1750,3.29
1800,3.2800000000000002
1850,3.2800000000000002
1900,3.2800000000000002
1950,3.2800000000000002
2000,3.29
2050,3.2800000000000002
2100,3.29
2150,3.2800000000000002
2200,3.2800000000000002
2250,3.2800000000000002
2300,3.2800000000000002
2350,3.2800000000000002
2400,3.2800000000000002
2450,3.29
2500,3.2800000000000002
2550,3.2800000000000002
2600,3.2800000000000002
2650,3.2800000000000002
2700,3.2800000000000002
2750,3.2800000000000002
2800,3.29
2850,3.2800000000000002
2900,3.2800000000000002
2950,3.2800000000000002
3000,3.2800000000000002
3050,3.2800000000000002
3100,3.2800000000000002
3150,3.2800000000000002
3200,3.29
3250,3.2800000000000002
3300,3.2800000000000002
3350,3.2800000000000002
3400,3.2800000000000002
3450,3.2800000000000002
3500,3.2800000000000002
3550,3.2800000000000002
3600,3.29
3650,3.2800000000000002
3700,3.2800000000000002
3750,3.2800000000000002
3800,3.2800000000000002
3850,3.2800000000000002
3900,3.2800000000000002
3950,3.29
4000,3.2800000000000002
4050,3.29
4100,3.2800000000000002
4150,3.2800000000000002
4200,3.2800000000000002
4250,3.2800000000000002
4300,3.29
4350,3.2800000000000002
4400,3.29
4450,3.2800000000000002
4500,3.2800000000000002
4550,3.2800000000000002
4600,3.2800000000000002
4650,3.2800000000000002
4700,3.2800000000000002
4750,3.2800000000000002
4800,3.29
4850,3.29
4900,3.2800000000000002
4950,3.2800000000000002
5000,3.2800000000000002
5050,3.2800000000000002
5100,3.29
5150,3.29
5200,3.2800000000000002
5250,3.2800000000000002
5300,3.2800000000000002
5350,3.2800000000000002
5400,3.2800000000000002
5450,3.2800000000000002
5500,3.2800000000000002
5550,3.2800000000000002
5600,3.2800000000000002
5650,3.2800000000000002
5700,3.2800000000000002
5750,3.2800000000000002
5800,3.2800000000000002
5850,3.29
5900,3.2800000000000002
5950,3.2800000000000002
6000,3.2800000000000002
6050,3.2800000000000002
6100,3.2800000000000002
6150,3.2800000000000002
6200,3.2800000000000002
6250,3.29
6300,3.2800000000000002
6350,3.29
6400,3.2800000000000002
6450,3.2800000000000002
6500,3.2800000000000002
6550,3.2800000000000002
6600,3.2800000000000002
6650,3.2800000000000002
6700,3.2800000000000002
6750,3.29
6800,3.29
6850,3.2800000000000002
6900,3.2800000000000002
6950,3.2800000000000002
7000,3.2800000000000002
7050,3.29
7100,3.29
7150,3.2800000000000002
7200,3.2800000000000002
7250,3.2800000000000002
7300,3.2800000000000002
7350,3.2800000000000002
7400,3.2800000000000002
7450,3.2800000000000002
7500,3.2800000000000002
7550,3.29
7600,3.29
7650,3.2800000000000002
7700,3.2800000000000002
7750,3.2800000000000002
7800,3.2800000000000002
7850,3.2800000000000002
7900,3.29
7950,3.2800000000000002
8000,3.2800000000000002
8050,3.2800000000000002
8100,3.2800000000000002
8150,3.2800000000000002
8200,3.2800000000000002
8250,3.2800000000000002
8300,3.29
8350,3.2800000000000002
8400,3.2800000000000002
8450,3.2800000000000002
8500,3.2800000000000002
8550,3.2800000000000002
8600,3.2800000000000002
8650,3.2800000000000002
8700,3.29
8750,3.29
8800,3.29
8850,3.2800000000000002
8900,3.2800000000000002
8950,3.2800000000000002
9000,3.2800000000000002
9050,3.29
9100,3.2800000000000002
9150,3.2800000000000002
9200,3.2800000000000002
9250,3.2800000000000002
9300,3.2800000000000002
9350,3.2800000000000002
9400,3.2800000000000002
9450,3.29
9500,3.29
9550,3.2800000000000002
9600,3.2800000000000002
9650,3.2800000000000002
9700,3.2800000000000002
9750,3.2800000000000002
9800,3.2800000000000002
9850,3.2800000000000002
9900,3.2800000000000002
9950,3.29
10000,3.2800000000000002
10050,3.2800000000000002
10100,3.2800000000000002
10150,3.2800000000000002
10200,3.2800000000000002
10250,3.2800000000000002
10300,3.2800000000000002
10350,3.2800000000000002
10400,3.2800000000000002
10450,3.2800000000000002
10500,3.29
10550,3.2800000000000002
10600,3.29
10650,3.2800000000000002
10700,3.2800000000000002
10750,3.2800000000000002
10800,3.2800000000000002
10850,3.2800000000000002
10900,3.2800000000000002
10950,3.2800000000000002
11000,3.2800000000000002
11050,3.2800000000000002
11100,3.2800000000000002
11150,3.2800000000000002
11200,3.2800000000000002
11250,3.2800000000000002
11300,3.29
11350,3.2800000000000002
11400,3.2800000000000002
11450,3.2800000000000002
11500,3.2800000000000002
11550,3.2800000000000002
11600,3.2800000000000002
11650,3.2800000000000002
11700,3.2800000000000002
11750,3.2800000000000002
11800,3.2800000000000002
11850,3.2800000000000002
11900,3.2800000000000002
11950,3.2800000000000002
12000,3.2800000000000002
12050,3.2800000000000002
12100,3.29
12150,3.2800000000000002
12200,3.2800000000000002
12250,3.2800000000000002
12300,3.2800000000000002
12350,3.2800000000000002
12400,3.2800000000000002
12450,3.2800000000000002
12500,3.2800000000000002
12550,3.2800000000000002
12600,3.2800000000000002
12650,3.2800000000000002
12700,3.2800000000000002
12750,3.29
12800,3.2800000000000002
12850,3.29
12900,3.2800000000000002
12950,3.2800000000000002
13000,3.2800000000000002
13050,3.2800000000000002
13100,3.2800000000000002
13150,3.2800000000000002
13200,3.2800000000000002
13250,3.2800000000000002
13300,3.2800000000000002
13350,3.2800000000000002
13400,3.2800000000000002
13450,3.2800000000000002
13500,3.2800000000000002
13550,3.2800000000000002
13600,3.2800000000000002
13650,3.2800000000000002
13700,3.2800000000000002
