Time,RPM
14050,2687.0
14100,2761.0
14150,2548.0
14200,2275.0
14250,1979.0
14300,1813.0
14350,2250.0
14400,2394.0
14450,2923.0
14500,2843.0
14550,2669.0
14600,2398.0
14650,2088.0
14700,1737.0
14750,1782.0
14800,2295.0
14850,2650.0
14900,2698.0
14950,2425.0
15000,2275.0
15050,1963.0
15100,1830.0
15150,2154.0
15200,2427.0
15250,2810.0
15300,2772.0
15350,2522.0
15400,2233.0
15450,1914.0
15500,1742.0
15550,2122.0
15600,2396.0
15650,2629.0
15700,2780.0
15750,2553.0
15800,2276.0
15850,1967.0
15900,1806.0
15950,2229.0
16000,2469.0
16050,2788.0
16100,2599.0
16150,2319.0
16200,2018.0
16250,1848.0
16300,2220.0
16350,2343.0
16400,2799.0
16450,2748.0
16500,2515.0
16550,2231.0
16600,2078.0
16650,1756.0
16700,1827.0
16750,2348.0
16800,2744.0
16850,2584.0
16900,2329.0
16950,2038.0
17000,1891.0
17050,2231.0
17100,2466.0
17150,2738.0
17200,2509.0
17250,2363.0
17300,2060.0
17350,1719.0
17400,1766.0
17450,2233.0
17500,2665.0
17550,2835.0
17600,2686.0
17650,2421.0
17700,2145.0
17750,1996.0
17800,1896.0
17850,2372.0
17900,2700.0
17950,2855.0
18000,2616.0
18050,2328.0
18100,2012.0
18150,1888.0
18200,2188.0
18250,2665.0
18300,2742.0
18350,2477.0
18400,2181.0
18450,2025.0
18500,1922.0
18550,2421.0
18600,2671.0
18650,2725.0
18700,2485.0
18750,2208.0
18800,2060.0
18850,1722.0
18900,1773.0
18950,2068.0
19000,2589.0
19050,2645.0
19100,2500.0
19150,2371.0
19200,2077.0
19250,1735.0
19300,1771.0
19350,2254.0
19400,2615.0
19450,2816.0
19500,2612.0
19550,2347.0
19600,2054.0
19650,1906.0
19700,1791.0
19750,2136.0
19800,2605.0
19850,2808.0
19900,2783.0
19950,2562.0
20000,2278.0
20050,1966.0
20100,1791.0
20150,2195.0
20200,2456.0
20250,2710.0
20300,2433.0
20350,2294.0
20400,2011.0
20450,1889.0
20500,2194.0
20550,2676.0
20600,2749.0
20650,2514.0
20700,2236.0
20750,1930.0
20800,1760.0
20850,2125.0
20900,2528.0
20950,2758.0
21000,2653.0
21050,2383.0
21100,2091.0
21150,1922.0
21200,1788.0
21250,2265.0
21300,2704.0
21350,2797.0
21400,2627.0
21450,2354.0
21500,2207.0
21550,1893.0
21600,1728.0
21650,2134.0
21700,2570.0
21750,2882.0
21800,2830.0
21850,2617.0
21900,2349.0
21950,2055.0
22000,1889.0
22050,1756.0
22100,2276.0
22150,2543.0
22200,2760.0
22250,2739.0
22300,2479.0
22350,2195.0
22400,1879.0
22450,1917.0
22500,2538.0
22550,2801.0
22600,2546.0
22650,2251.0
22700,1917.0
22750,1734.0
22800,2086.0
22850,2388.0
22900,2678.0
22950,2776.0
23000,2587.0
23050,2346.0
23100,2048.0
23150,1906.0
23200,2255.0
23250,2680.0
23300,2783.0
23350,2552.0
23400,2262.0
23450,1944.0
23500,1774.0
23550,2068.0
23600,2435.0
23650,2695.0
23700,2750.0
23750,2529.0
23800,2283.0
23850,1980.0
23900,1812.0
23950,2278.0
24000,2454.0
24050,2808.0
24100,2589.0
24150,2323.0
24200,2041.0
24250,1868.0
24300,2231.0
24350,2474.0
24400,2764.0
24450,2618.0
24500,2391.0
24550,2113.0
24600,1776.0
24650,1835.0
24700,2374.0
24750,2684.0
24800,2715.0
24850,2450.0
24900,2161.0
24950,2008.0
25000,1853.0
25050,2369.0
25100,2534.0
25150,2820.0
25200,2697.0
25250,2466.0
25300,2174.0
25350,2019.0
25400,1896.0
25450,2371.0
25500,2685.0
25550,2735.0
25600,2496.0
25650,2227.0
25700,1921.0
25750,1749.0
25800,2186.0
25850,2430.0
25900,2776.0
25950,2817.0
26000,2601.0
26050,2325.0
26100,2175.0
26150,1861.0
26200,2233.0
26250,2525.0
26300,2769.0
26350,2618.0
26400,2379.0
26450,2100.0
26500,1776.0
26550,1825.0
26600,2283.0
26650,2690.0
26700,2569.0
26750,2341.0
26800,2206.0
26850,1890.0
26900,1714.0
26950,2160.0
27000,2397.0
27050,2891.0
27100,2856.0
27150,2658.0
27200,2392.0
27250,2096.0
27300,1938.0
27350,1809.0
27400,2411.0
27450,2657.0
27500,2833.0
27550,2480.0
27600,2333.0
27650,2022.0
27700,1854.0
27750,2407.0
27800,2658.0
27850,2753.0
27900,2508.0
27950,2220.0
28000,1899.0
28050,1716.0
28100,2085.0
28150,2453.0
28200,2716.0
28250,2538.0
28300,2267.0
28350,1951.0
28400,1782.0
28450,2207.0
28500,2467.0
28550,2741.0
28600,2598.0
28650,2342.0
28700,2065.0
28750,1905.0
28800,1782.0
28850,2316.0
28900,2651.0
28950,2787.0
29000,2617.0
29050,2345.0
29100,2203.0
29150,1912.0
29200,1737.0
29250,2185.0
29300,2415.0
29350,2853.0
29400,2880.0
29450,2649.0
29500,2374.0
29550,2082.0
29600,1924.0
29650,1805.0
29700,2387.0
29750,2631.0
29800,2708.0
29850,2443.0
29900,2295.0
29950,1986.0
30000,1837.0
30050,2377.0
30100,2579.0
30150,2703.0
30200,2453.0
30250,2153.0
30300,1994.0
30350,1859.0
30400,2326.0
30450,2646.0
30500,2722.0
30550,2493.0
30600,2204.0
30650,1890.0
30700,1709.0
30750,2152.0
30800,2481.0
30850,2725.0
30900,2593.0
30950,2332.0
31000,2023.0
31050,1862.0
31100,2225.0
31150,2707.0
31200,2843.0
31250,2633.0
31300,2357.0
31350,2046.0
31400,1872.0
31450,1758.0
31500,2250.0
31550,2611.0
31600,2763.0
31650,2790.0
31700,2540.0
31750,2251.0
31800,1927.0
31850,1746.0
31900,2178.0
31950,2519.0
32000,2782.0
32050,2526.0
32100,2245.0
32150,2092.0
32200,1757.0
32250,1818.0
32300,2339.0
32350,2786.0
32400,2702.0
32450,2438.0
32500,2141.0
32550,1981.0
32600,1865.0
32650,2386.0
32700,2782.0
32750,2789.0
32800,2563.0
32850,2278.0
32900,2122.0
32950,1787.0
33000,2117.0
33050,2513.0
33100,2730.0
33150,2609.0
33200,2352.0
33250,2062.0
33300,1898.0
33350,1768.0
33400,2333.0
33450,2675.0
33500,2749.0
33550,2512.0
33600,2235.0
33650,1919.0
33700,1748.0
33750,2123.0
33800,2562.0
33850,2713.0
33900,2689.0
33950,2421.0
34000,2114.0
34050,1780.0
34100,1829.0
34150,2275.0
34200,2664.0
34250,2921.0
34300,2703.0
34350,2429.0
34400,2123.0
34450,1957.0
34500,1837.0
34550,2381.0
34600,2688.0
34650,2781.0
34700,2535.0
34750,2246.0
34800,1928.0
34850,1751.0
34900,2078.0
34950,2480.0
35000,2674.0
35050,2592.0
35100,2317.0
35150,2020.0
35200,1880.0
35250,2458.0
35300,2687.0
35350,2608.0
35400,2321.0
35450,2002.0
35500,1826.0
35550,2214.0
35600,2425.0
35650,2782.0
35700,2855.0
35750,2643.0
35800,2367.0
35850,2060.0
35900,1890.0
35950,1763.0
36000,2113.0
36050,2647.0
36100,2771.0
36150,2541.0
36200,2261.0
36250,2106.0
36300,1760.0
36350,2064.0
36400,2510.0
36450,2739.0
36500,2645.0
36550,2366.0
36600,2057.0
36650,1886.0
36700,1757.0
36750,2247.0
36800,2674.0
36850,2807.0
36900,2788.0
36950,2533.0
37000,2250.0
37050,1932.0
37100,1754.0
37150,2117.0
37200,2527.0
37250,2723.0
37300,2490.0
37350,2210.0
37400,2063.0
37450,1715.0
37500,1764.0
37550,2340.0
37600,2551.0
37650,2818.0
37700,2643.0
37750,2402.0
37800,2121.0
37850,1960.0
37900,1840.0
37950,2335.0
38000,2671.0
38050,2692.0
38100,2450.0
38150,2164.0
38200,1848.0
38250,1900.0
38300,2465.0
38350,2744.0
38400,2503.0
38450,2214.0
38500,2053.0
38550,1698.0
38600,1743.0
38650,2251.0
38700,2553.0
38750,2780.0
38800,2566.0
38850,2301.0
38900,2161.0
38950,1851.0
39000,2224.0
39050,2560.0
39100,2838.0
39150,2734.0
39200,2481.0
39250,2191.0
39300,1870.0
39350,2256.0
39400,2517.0
39450,2827.0
39500,2702.0
39550,2481.0
39600,2218.0
39650,1908.0
39700,1728.0
39750,2044.0
39800,2386.0
39850,2625.0
39900,2780.0
39950,2574.0
40000,2339.0
40050,2043.0
40100,1920.0
40150,2278.0
40200,2630.0
40250,2630.0
40300,2348.0
40350,2035.0
40400,1862.0
40450,2231.0
40500,2503.0
40550,2744.0
40600,2629.0
40650,2415.0
40700,2153.0
40750,1847.0
40800,2262.0
40850,2567.0
40900,2750.0
40950,2504.0
41000,2208.0
41050,2048.0
41100,1693.0
41150,1731.0
41200,2276.0
41250,2672.0
41300,2670.0
41350,2401.0
41400,2102.0
41450,1936.0
41500,1796.0
41550,2073.0
41600,2681.0
41650,2655.0
41700,2426.0
41750,2153.0
41800,2004.0
41850,1901.0
41900,2457.0
41950,2652.0
42000,2586.0
42050,2309.0
42100,2005.0
42150,1833.0
42200,2146.0
42250,2505.0
42300,2652.0
42350,2435.0
42400,2302.0
42450,2013.0
42500,1901.0
42550,2440.0
42600,2701.0
42650,2846.0
42700,2644.0
42750,2365.0
42800,2057.0
42850,1893.0
42900,1776.0
42950,2337.0
43000,2759.0
43050,2640.0
43100,2391.0
43150,2252.0
43200,1958.0
43250,1866.0
43300,2255.0
43350,2651.0
43400,2831.0
43450,2590.0
43500,2318.0
43550,2006.0
43600,1833.0
43650,2222.0
43700,2555.0
43750,2767.0
43800,2555.0
43850,2295.0
43900,2154.0
43950,1829.0
44000,2209.0
44050,2476.0
44100,2768.0
44150,2667.0
44200,2440.0
44250,2151.0
44300,1825.0
44350,1863.0
44400,2408.0
44450,2709.0
44500,2670.0
44550,2418.0
44600,2122.0
44650,1959.0
44700,1860.0
44750,2418.0
44800,2699.0
44850,2779.0
44900,2585.0
44950,2319.0
45000,2021.0
45050,1850.0
45100,2262.0
45150,2684.0
45200,2872.0
45250,2657.0
45300,2387.0
45350,2085.0
45400,1917.0
45450,1799.0
45500,2316.0
45550,2618.0
45600,2829.0
45650,2699.0
45700,2458.0
45750,2174.0
45800,2026.0
45850,1908.0
45900,2304.0
45950,2735.0
46000,2824.0
46050,2599.0
46100,2327.0
46150,2024.0
46200,1851.0
46250,2193.0
46300,2739.0
46350,2790.0
46400,2590.0
46450,2329.0
46500,2026.0
46550,1865.0
46600,2242.0
46650,2504.0
46700,2771.0
46750,2538.0
46800,2263.0
46850,2116.0
46900,1780.0
46950,1837.0
47000,2346.0
47050,2690.0
47100,2676.0
47150,2432.0
47200,2157.0
47250,2000.0
47300,1880.0
47350,2439.0
47400,2728.0
47450,2632.0
47500,2379.0
47550,2240.0
47600,1938.0
47650,1761.0
47700,2142.0
47750,2550.0
47800,2844.0
47850,2610.0
47900,2338.0
47950,2034.0
48000,1867.0
48050,2188.0
48100,2485.0
48150,2714.0
48200,2510.0
48250,2365.0
48300,2062.0
48350,1719.0
48400,1771.0
48450,2204.0
48500,2654.0
48550,2734.0
48600,2620.0
48650,2365.0
48700,2083.0
48750,1933.0
48800,1840.0
48850,2147.0
48900,2687.0
48950,2672.0
49000,2456.0
49050,2185.0
49100,2037.0
49150,1926.0
49200,2448.0
49250,2741.0
49300,2828.0
49350,2599.0
49400,2325.0
49450,2019.0
49500,1852.0
49550,2154.0
49600,2541.0
49650,2775.0
49700,2582.0
49750,2303.0
49800,2157.0
49850,1836.0
49900,2201.0
49950,2506.0
50000,2769.0
50050,2672.0
50100,2410.0
50150,2114.0
50200,1951.0
50250,1830.0
50300,2282.0
50350,2659.0
50400,2756.0
50450,2509.0
50500,2233.0
50550,1929.0
50600,1757.0
50650,2077.0
50700,2545.0
50750,2712.0
50800,2628.0
50850,2359.0
50900,2072.0
50950,1729.0
51000,1789.0
51050,2321.0
51100,2686.0
51150,2599.0
51200,2334.0
51250,2190.0
51300,1871.0
51350,2281.0
51400,2553.0
51450,2757.0
51500,2500.0
51550,2209.0
51600,1884.0
51650,1704.0
51700,2010.0
51750,2433.0
51800,2647.0
51850,2804.0
51900,2591.0
51950,2322.0
52000,2030.0
52050,1863.0
52100,2245.0
52150,2469.0
52200,2854.0
52250,2635.0
52300,2368.0
52350,2076.0
52400,1910.0
52450,1799.0
52500,2254.0
52550,2662.0
52600,2632.0
52650,2425.0
52700,2143.0
52750,1993.0
52800,1882.0
52850,2359.0
52900,2693.0
52950,2875.0
53000,2766.0
53050,2524.0
53100,2237.0
53150,2081.0
53200,1743.0
53250,2097.0
53300,2560.0
53350,2723.0
53400,2719.0
53450,2464.0
53500,2178.0
53550,1846.0
53600,1861.0
53650,2310.0
53700,2684.0
53750,2613.0
53800,2372.0
53850,2227.0
53900,1911.0
53950,1740.0
54000,2130.0
54050,2502.0
54100,2744.0
54150,2522.0
54200,2240.0
54250,2090.0
54300,1746.0
54350,2150.0
54400,2470.0
54450,2730.0
54500,2644.0
54550,2382.0
54600,2077.0
54650,1911.0
54700,1787.0
54750,2283.0
54800,2638.0
54850,2767.0
54900,2699.0
54950,2501.0
55000,2234.0
55050,1941.0
55100,1781.0
55150,2142.0
55200,2526.0
55250,2680.0
55300,2485.0
55350,2351.0
55400,2064.0
55450,1730.0
55500,1789.0
55550,2370.0
55600,2693.0
55650,2732.0
55700,2490.0
55750,2209.0
55800,2054.0
55850,1706.0
55900,1757.0
55950,2247.0
56000,2608.0
56050,2640.0
56100,2390.0
56150,2106.0
56200,1947.0
56250,1815.0
56300,2409.0
56350,2687.0
56400,2759.0
56450,2527.0
56500,2265.0
56550,1971.0
56600,1800.0
56650,2237.0
56700,2528.0
56750,2877.0
56800,2661.0
56850,2402.0
56900,2131.0
56950,1974.0
57000,1857.0
57050,2282.0
57100,2584.0
57150,2819.0
57200,2732.0
57250,2512.0
57300,2247.0
57350,1950.0
57400,1785.0
57450,2160.0
57500,2529.0
57550,2739.0
57600,2502.0
57650,2227.0
57700,2082.0
57750,1753.0
57800,1818.0
57850,2238.0
57900,2807.0
57950,2998.0
58000,2782.0
58050,2520.0
58100,2238.0
58150,1926.0
58200,1753.0
58250,2115.0
58300,2519.0
58350,2802.0
58400,2539.0
58450,2273.0
58500,2126.0
58550,1806.0
58600,2208.0
58650,2433.0
58700,2771.0
58750,2962.0
58800,2767.0
58850,2372.0
58900,2225.0
58950,1918.0
59000,1744.0
59050,2124.0
59100,2451.0
59150,2779.0
59200,2529.0
59250,2240.0
59300,2086.0
59350,1743.0
59400,1788.0
59450,2308.0
59500,2681.0
59550,2635.0
59600,2368.0
59650,2066.0
59700,1899.0
59750,1783.0
59800,2134.0
59850,2445.0
59900,2868.0
59950,2857.0
60000,2612.0
60050,2337.0
60100,2032.0
60150,1913.0
60200,2440.0
60250,2711.0
60300,2853.0
60350,2610.0
60400,2334.0
60450,2023.0
60500,1852.0
60550,2215.0
60600,2531.0
60650,2820.0
60700,2601.0
60750,2325.0
60800,2020.0
60850,1853.0
60900,2137.0
60950,2574.0
61000,2780.0
61050,2631.0
61100,2365.0
61150,2230.0
61200,1922.0
61250,1743.0
61300,2154.0
61350,2521.0
61400,2722.0
61450,2500.0
61500,2237.0
61550,2091.0
61600,1756.0
61650,2181.0
61700,2578.0
61750,2797.0
61800,2651.0
61850,2443.0
61900,2164.0
61950,1844.0
62000,1858.0
62050,2385.0
62100,2729.0
62150,2713.0
62200,2472.0
62250,2194.0
62300,2046.0
62350,1924.0
62400,2449.0
62450,2728.0
62500,2684.0
62550,2475.0
62600,2201.0
62650,2048.0
62700,1703.0
62750,1760.0
62800,2172.0
62850,2684.0
62900,2833.0
62950,2622.0
63000,2354.0
63050,2083.0
63100,1924.0
63150,1815.0
63200,2131.0
63250,2756.0
63300,2918.0
63350,2705.0
63400,2446.0
63450,2152.0
63500,1823.0
63550,1868.0
63600,2385.0
63650,2792.0
63700,2691.0
63750,2461.0
63800,2190.0
63850,2044.0
63900,1912.0
63950,2468.0
64000,2771.0
64050,2583.0
64100,2300.0
64150,2148.0
64200,1813.0
64250,2117.0
64300,2551.0
64350,2773.0
64400,2696.0
64450,2444.0
64500,2155.0
64550,1834.0
64600,1857.0
64650,2349.0
64700,2690.0
64750,2704.0
64800,2445.0
64850,2155.0
64900,2001.0
64950,1874.0
65000,2377.0
65050,2709.0
65100,2701.0
65150,2504.0
65200,2245.0
65250,1943.0
65300,1769.0
65350,2159.0
65400,2471.0
65450,2791.0
65500,2629.0
65550,2386.0
65600,2089.0
65650,1754.0
65700,1803.0
65750,2393.0
65800,2707.0
65850,2637.0
65900,2366.0
65950,2223.0
66000,1911.0
66050,1735.0
66100,2077.0
66150,2492.0
66200,2735.0
66250,2500.0
66300,2216.0
66350,2062.0
66400,1720.0
66450,1777.0
66500,2328.0
66550,2721.0
66600,2639.0
66650,2375.0
66700,2083.0
66750,1921.0
66800,1800.0
66850,2337.0
66900,2660.0
66950,2770.0
67000,2527.0
67050,2255.0
67100,1950.0
67150,1782.0
67200,2173.0
67250,2535.0
67300,2716.0
67350,2632.0
67400,2364.0
67450,2216.0
67500,1895.0
67550,1717.0
67600,2072.0
67650,2490.0
67700,2677.0
67750,2505.0
67800,2374.0
67850,2083.0
67900,1743.0
67950,1795.0
68000,2354.0
68050,2667.0
68100,2651.0
68150,2396.0
68200,2114.0
68250,1954.0
68300,1810.0
68350,2349.0
68400,2663.0
68450,2696.0
68500,2528.0
68550,2284.0
68600,1998.0
68650,1831.0
68700,2206.0
68750,2577.0
68800,2814.0
68850,2604.0
68900,2332.0
68950,2185.0
69000,1865.0
69050,2279.0
69100,2610.0
69150,2682.0
69200,2433.0
69250,2145.0
69300,1809.0
69350,1878.0
69400,2364.0
69450,2720.0
69500,2654.0
69550,2410.0
69600,2133.0
69650,1981.0
69700,1871.0
69750,2441.0
69800,2682.0
69850,2838.0
69900,2603.0
69950,2325.0
70000,2025.0
70050,1904.0
70100,2278.0
70150,2740.0
70200,2657.0
70250,2383.0
70300,2078.0
70350,1912.0
70400,1775.0
70450,2007.0
70500,2641.0
70550,2775.0
70600,2543.0
70650,2265.0
70700,1954.0
70750,1789.0
70800,2154.0
70850,2537.0
70900,2816.0
70950,2737.0
71000,2481.0
71050,2188.0
71100,1860.0
71150,2203.0
71200,2626.0
71250,2723.0
71300,2482.0
71350,2196.0
71400,2046.0
71450,1921.0
71500,2293.0
71550,2708.0
71600,2611.0
71650,2379.0
71700,2240.0
71750,1940.0
71800,1773.0
71850,2108.0
71900,2516.0
71950,2747.0
72000,2542.0
72050,2265.0
72100,2118.0
72150,1783.0
72200,2185.0
72250,2567.0
72300,2793.0
72350,2710.0
72400,2456.0
72450,2171.0
72500,1844.0
72550,1893.0
72600,2462.0
72650,2745.0
72700,2502.0
72750,2219.0
72800,2065.0
72850,1726.0
72900,1772.0
72950,2302.0
73000,2754.0
73050,2637.0
73100,2390.0
73150,2110.0
73200,1956.0
73250,1817.0
73300,2348.0
73350,2640.0
73400,2675.0
73450,2501.0
73500,2245.0
73550,1938.0
73600,1764.0
73650,2160.0
73700,2547.0
73750,2748.0
73800,2648.0
73850,2412.0
73900,2136.0
73950,1814.0
74000,1849.0
74050,2388.0
74100,2768.0
74150,2685.0
74200,2441.0
74250,2162.0
74300,2010.0
74350,1877.0
74400,2454.0
74450,2753.0
74500,2587.0
74550,2316.0
74600,2013.0
74650,1889.0
74700,2234.0
74750,2752.0
74800,2755.0
74850,2552.0
74900,2303.0
74950,2016.0
75000,1846.0
75050,2225.0
75100,2521.0
75150,2725.0
75200,2490.0
75250,2373.0
75300,2115.0
75350,1788.0
75400,1844.0
75450,2379.0
75500,2715.0
75550,2647.0
75600,2390.0
75650,2097.0
75700,1934.0
75750,1819.0
75800,2338.0
75850,2697.0
75900,2686.0
75950,2504.0
76000,2242.0
76050,1945.0
76100,1771.0
76150,2220.0
76200,2504.0
76250,2814.0
76300,2576.0
76350,2326.0
76400,2182.0
76450,1867.0
76500,2247.0
76550,2633.0
76600,2826.0
76650,2581.0
76700,2303.0
76750,1988.0
76800,1814.0
76850,2089.0
76900,2563.0
76950,2780.0
77000,2558.0
77050,2283.0
77100,2138.0
77150,1806.0
77200,2232.0
77250,2540.0
77300,2878.0
77350,2803.0
77400,2549.0
77450,2266.0
77500,1952.0
77550,1777.0
77600,2203.0
77650,2715.0
77700,2824.0
77750,2583.0
77800,2306.0
77850,1995.0
77900,1822.0
77950,2220.0
78000,2565.0
78050,2778.0
78100,2549.0
78150,2309.0
78200,2168.0
78250,1856.0
78300,2233.0
78350,2591.0
78400,2860.0
78450,2735.0
78500,2527.0
78550,2263.0
78600,1951.0
78650,1779.0
78700,2160.0
78750,2562.0
78800,2672.0
78850,2474.0
78900,2217.0
78950,2064.0
79000,1719.0
79050,1779.0
79100,2357.0
79150,2799.0
79200,2706.0
79250,2461.0
79300,2180.0
79350,2023.0
79400,1893.0
79450,2432.0
79500,2794.0
79550,2799.0
79600,2558.0
79650,2276.0
79700,2124.0
79750,1793.0
79800,2212.0
79850,2547.0
79900,2826.0
79950,2713.0
80000,2472.0
80050,2189.0
80100,1865.0
80150,2266.0
80200,2530.0
80250,2864.0
80300,2736.0
80350,2503.0
80400,2233.0
80450,1927.0
80500,1760.0
80550,2154.0
80600,2562.0
80650,2715.0
80700,2524.0
80750,2397.0
80800,2107.0
80850,1777.0
80900,1833.0
80950,2362.0
81000,2702.0
81050,2708.0
81100,2450.0
81150,2163.0
81200,2004.0
81250,1886.0
81300,2468.0
81350,2739.0
81400,2569.0
81450,2354.0
81500,2080.0
81550,1915.0
81600,1781.0
81650,2303.0
81700,2651.0
81750,2643.0
81800,2440.0
81850,2155.0
81900,1831.0
81950,1888.0
82000,2398.0
82050,2865.0
82100,2782.0
82150,2533.0
82200,2252.0
82250,1936.0
82300,1761.0
82350,2211.0
82400,2585.0
82450,2825.0
82500,2614.0
82550,2350.0
82600,2204.0
82650,1884.0
82700,1712.0
82750,2110.0
82800,2509.0
82850,2781.0
82900,2566.0
82950,2297.0
83000,2152.0
83050,1821.0
83100,2148.0
83150,2565.0
83200,2770.0
83250,2658.0
83300,2400.0
83350,2114.0
83400,1953.0
83450,1837.0
83500,2401.0
83550,2729.0
83600,2715.0
83650,2452.0
83700,2166.0
83750,2009.0
83800,1888.0
83850,2449.0
83900,2668.0
83950,2884.0
84000,2526.0
84050,2386.0
84100,2093.0
84150,1757.0
84200,1805.0
84250,2300.0
84300,2719.0
84350,2676.0
84400,2428.0
84450,2142.0
84500,1983.0
84550,1863.0
84600,2421.0
84650,2728.0
84700,2889.0
84750,2534.0
84800,2398.0
84850,2099.0
84900,1762.0
84950,1823.0
85000,2311.0
85050,2751.0
85100,2640.0
85150,2383.0
85200,2092.0
85250,1931.0
85300,1816.0
85350,2358.0
85400,2688.0
85450,2770.0
85500,2541.0
85550,2268.0
85600,1964.0
85650,1793.0
85700,2146.0
85750,2592.0
85800,2796.0
85850,2602.0
85900,2331.0
85950,2189.0
86000,1868.0
86050,2242.0
86100,2555.0
86150,2883.0
86200,2661.0
86250,2394.0
86300,2249.0
86350,1933.0
86400,1760.0
86450,2203.0
86500,2765.0
86550,2817.0
86600,2592.0
86650,2319.0
86700,2015.0
86750,1845.0
86800,2248.0
86850,2556.0
86900,2834.0
86950,2630.0
87000,2375.0
87050,2094.0
87100,1936.0
87150,1823.0
87200,2099.0
87250,2724.0
87300,2782.0
87350,2562.0
87400,2282.0
87450,1971.0
